basket_id,description
127546252,TOSTITOS WHITE ROUND
131892696,TOSTITOS WHITE ROUND
113898413,TOSTITOS WHITE ROUND
132532199,TOSTITOS SCOOPS
117252251,TOSTITOS SCOOPS
106322720,TOSTITOS SCOOPS
96802471,TOSTITOS SCOOPS
86436460,TOSTITOS SCOOPS
73021059,TOSTITOS SCOOPS
129624071,TOSTITOS SCOOPS
124450364,TOSTITOS SCOOPS
125585145,TOSTITOS SCOOPS
118111664,TOSTITOS SCOOPS
83978469,TOSTITOS SCOOPS
133178861,TOSTITOS SCOOPS
133178861,TOSTITOS SCOOPS
133178999,TOSTITOS SCOOPS
81749661,TOSTITOS SCOOPS
99706773,TOSTITOS SCOOPS
125243030,TOSTITOS SCOOPS
122717281,TOSTITOS SCOOPS
104148952,TOSTITOS SCOOPS
113495215,TOSTITOS SCOOPS
124710631,TOSTITOS SCOOPS
96852847,TOSTITOS SCOOPS
82582187,TOSTITOS DIP QUESO LG SIZE
71358770,TOSTITOS DIP QUESO LG SIZE
112535238,TOSTITOS DIP QUESO LG SIZE
132532199,TOSTITOS DIP QUESO LG SIZE
102356606,LAYS DIP FRENCH ONION
127181664,LAYS DIP RANCH
126081834,LAYS DIP RANCH
128835845,LAYS DIP RANCH
128675782,LAYS DIP RANCH
133178999,TOSTITOS DIP CONQUESO
104760954,TOSTITOS DIP CONQUESO
76793281,TOSTITOS DIP CONQUESO
133178861,TOSTITOS DIP CONQUESO
81749661,TOSTITOS DIP CONQUESO
83978469,TOSTITOS DIP CONQUESO
133178861,TOSTITOS DIP CONQUESO
87724246,TOSTITOS DIP CONQUESO
121442237,TOSTITOS DIP SPINACH
94135846,TOSTITOS DIP SPINACH
112423816,FRITO SIMPLY TOSTITOS BLUE CORN
102946973,TOSTITOS DIP SPINACH LG SIZE
96059541,LAYS KETTLE REDCD FAT
81610596,LAYS REGULAR
110825935,RUFFLES CHEDDR SOURCREAM
130857930,CHEETOS CRUNCHY
70826869,DORITOS COOL RANCH
114926815,DORITOS NACHO
127297267,LAYS BAKED REG
81610596,LAYS BAKED REG
116146060,LAYS KETTLE SALT   VINEGAR
82532325,LAYS KETTLE SALT   VINEGAR
92130041,LAYS KETTLE SALT   VINEGAR
74651962,LAYS KETTLE SALT   VINEGAR
105136835,LAYS KETTLE SALT   VINEGAR
83514918,LAYS KETTLE BBQ
125370136,LAYS KETTLE REGULAR
129337925,LAYS KETTLE REGULAR
124371560,LAYS KETTLE REGULAR
123593505,LAYS KETTLE REGULAR
83514918,LAYS KETTLE REGULAR
121296356,LAYS KETTLE REGULAR
122836694,LAYS KETTLE REGULAR
133397488,LAYS KETTLE REGULAR
127221766,LAYS KETTLE REGULAR
75721383,FUNYUNS
86526815,FRITO PARTY SZ TOSTITOS RSTC
105552736,FRITO PARTY SZ TOSTITOS SCOOPS
123593505,FRITO PARTY SZ TOSTITOS SCOOPS
85381047,FRITO PARTY SZ TOSTITOS SCOOPS
133758488,FRITO PARTY SZ TOSTITOS SCOOPS
106355667,FRITO PARTY SZ TOSTITOS SCOOPS
102407709,FRITO PARTY SZ TOSTITOS SCOOPS
97460257,SMARTFOOD POPCORN
115249699,SMARTFOOD POPCORN
93576665,SMARTFOOD POPCORN
100939823,SMARTFOOD POPCORN
74520759,SMARTFOOD POPCORN
93296347,SMARTFOOD POPCORN
93814922,SMARTFOOD POPCORN
80419031,MUNCHIES RANCH SNACK MIX 8Z
125682844,TOSTITOS SALSA RESTRNT STYLE
111491781,TOSTITOS SALSA RESTRNT STYLE
108505894,TOSTITOS SALSA RESTRNT STYLE
104148952,TOSTITOS DIP SMTH   CHEESY
96205566,TOSTITOS DIP SMTH   CHEESY
80741305,TOSTITOS DIP SMTH   CHEESY
102407709,TOSTITOS DIP SMTH   CHEESY
113080702,TOSTITOS DIP SMTH   CHEESY
125585145,TOSTITOS DIP SMTH   CHEESY
80419031,STACY'S PITA CHIPS
129183525,STACY'S PITA CHIPS
81686990,STACY'S PITA CHIPS
133296279,STACY'S PITA CHIPS
87859764,STACY'S PITA CHIPS
77807746,STACY'S PITA CHIPS
77807746,STACY'S PIT PARM/GAR/HRB
111748614,STACY'S PIT PARM/GAR/HRB
82709703,STACY'S PIT PARM/GAR/HRB
87859764,STACY'S PIT PARM/GAR/HRB
133296279,STACY'S PIT PARM/GAR/HRB
80419031,STACY'S PIT PARM/GAR/HRB
112508310,STACY'S BGL CHIP SIMPLY NAKED
127297267,SUNCHIPS FRENCH ONION
122783505,MATADOR JERKY ORIGINAL
133741481,MATADOR JERKY ORIGINAL
100292153,TOSTITOS CANTINA THIN CRISPY
95316862,TOSTITOS CANTINA THIN CRISPY
95397582,TOSTITOS CANTINA THIN CRISPY
108081955,TOSTITOS CANTINA THIN CRISPY
86148822,TOSTITOS CANTINA THIN CRISPY
94037165,TOSTITOS CANTINA THIN CRISPY
108081955,TOSTITOS CANTINA TRADITIONAL
130670395,TOSTITOS SALSA CANTINA GARLIC CHUNKY
124710631,TOSTITOS SALSA CANTINA CHIPOTLE
82767864,SUNCHIPS HARVEST CHEDDAR
109864138,SUNCHIPS HARVEST CHEDDAR
133240747,SUNCHIPS HARVEST CHEDDAR
115863283,SUNCHIPS HARVEST CHEDDAR
77697304,SUNCHIPS GARDEN SALSA
98089902,SUNCHIPS GARDEN SALSA
86458432,SUNCHIPS GARDEN SALSA
99490858,SUNCHIPS GARDEN SALSA
108656209,SUNCHIPS GARDEN SALSA
99186674,SUNCHIPS GARDEN SALSA
86526815,SUNCHIPS GARDEN SALSA
119070275,SUNCHIPS ORIGINAL
133240747,SUNCHIPS ORIGINAL
96802471,LAYS CHIPS WAVY GARLIC  N SEA SALT
114006069,LAYS CHIPS WAVY GARLIC  N SEA SALT
101966804,LAYS CHIPS WAVY GARLIC  N SEA SALT
114926815,LAYS CHIPS WAVY GARLIC  N SEA SALT
119952600,LAYS CHEESY GARLIC BREAD
97231443,LAYS CHIPS CHEESY GARLIC BREAD
93183446,LAYS CHIPS CHEESY GARLIC BREAD
101966804,LAYS CHIPS CHEESY GARLIC BREAD
82767864,SUNCHIPS FRENCH ONION
116661788,SUNCHIPS FRENCH ONION
99186674,SUNCHIPS FRENCH ONION
94165917,SUNCHIPS FRENCH ONION
103520681,SUNCHIPS FRENCH ONION
119070275,SUNCHIPS FRENCH ONION
99490858,SUNCHIPS FRENCH ONION
92130041,FRITO PARTY SZ CHEETOS CRUNCHY
109650146,FRITO PARTY SZ CHEETOS CRUNCHY
74149530,FRITO PARTY SZ CHEETOS CRUNCHY
86358628,FRITO PARTY SZ DORITOS SPICY NACHO
92644899,FRITO PARTY SZ DORITOS NACHO
110894398,FRITO PARTY SZ DORITOS NACHO
110340256,FRITO PARTY SZ DORITOS NACHO
125189317,FRITO PARTY SZ DORITOS NACHO
92201520,FRITO PARTY SZ DORITOS NACHO
74149530,FRITO PARTY SZ DORITOS NACHO
71229392,FRITO PARTY SZ DORITOS NACHO
92130041,FRITO PARTY SZ DORITOS NACHO
72339072,FRITO PARTY SZ DORITOS NACHO
106339547,FRITO PARTY SZ DORITOS NACHO
87859764,FRITO PARTY SZ DORITOS NACHO
131924980,FRITO PARTY SZ DORITOS COOL RANCH
92201520,FRITO PARTY SZ DORITOS COOL RANCH
108771998,FRITO PARTY SZ DORITOS COOL RANCH
110894398,FRITO PARTY SZ DORITOS COOL RANCH
133606021,FRITO PARTY SZ DORITOS COOL RANCH
73590497,FRITO PARTY SZ DORITOS COOL RANCH
86526815,FRITO PARTY SZ FRITOS SCOOPS
71229392,FRITO PARTY SZ FRITOS SCOOPS
87724246,FRITO PARTY SZ FRITOS SCOOPS
75388687,FRITOS SCOOPS
93177080,FRITOS BBQ
77697304,FRITOS REGULAR
76581166,FRITOS REGULAR
75570422,FRITOS REGULAR
73272520,FRITOS REGULAR
74487746,FRITOS REGULAR
70209611,FRITOS REGULAR
83730654,FRITOS CHILI CHEESE
76581166,FRITOS CHILI CHEESE
86047182,FRITOS HONEY BBQ TWIST
79038081,FRITOS HONEY BBQ TWIST
83730654,FRITOS HONEY BBQ TWIST
123593505,DORITOS COOL RANCH
85337053,DORITOS COOL RANCH
133087970,DORITOS COOL RANCH
86618267,DORITOS COOL RANCH
134189220,DORITOS COOL RANCH
73169896,DORITOS COOL RANCH
127500588,DORITOS COOL RANCH
72167645,DORITOS COOL RANCH
70755819,DORITOS COOL RANCH
89296263,DORITOS COOL RANCH
113192126,DORITOS COOL RANCH
100920710,DORITOS COOL RANCH
98741376,DORITOS COOL RANCH
133240747,DORITOS COOL RANCH
88192935,DORITOS COOL RANCH
127838286,DORITOS COOL RANCH
85385240,DORITOS COOL RANCH
70858615,DORITOS COOL RANCH
85385240,DORITOS NACHO
126243140,DORITOS NACHO
70858615,DORITOS NACHO
123948289,DORITOS NACHO
132394874,DORITOS NACHO
133087970,DORITOS NACHO
80419031,DORITOS NACHO
73410349,DORITOS NACHO
98741376,DORITOS NACHO
127500588,DORITOS NACHO
99414373,DORITOS NACHO
127838286,DORITOS NACHO
91501165,DORITOS NACHO
96096809,DORITOS NACHO
117628211,DORITOS NACHO
121399089,DORITOS NACHO
110165795,DORITOS NACHO
73169896,DORITOS NACHO
73456339,DORITOS NACHO
109650146,DORITOS NACHO
125773647,DORITOS NACHO
116206568,DORITOS NACHO
88192935,DORITOS NACHO
112273640,DORITOS NACHO
70755819,DORITOS NACHO
101164322,DORITOS NACHO
113192126,DORITOS NACHO
73456339,DORITOS SPICY NACHO
121399089,DORITOS SPICY NACHO
133240747,DORITOS SWEET/SPICY CHILI
134189220,DORITOS SWEET/SPICY CHILI
109650146,DORITOS SWEET/SPICY CHILI
74984227,CHEETOS JUMBO PUFFS
70293549,CHEETOS CRUNCHY
78075807,CHEETOS CRUNCHY
72612795,CHEETOS CRUNCHY
69750060,CHEETOS CRUNCHY
69408247,CHEETOS CRUNCHY
82582187,RUFFLES REGULAR
117318913,RUFFLES REGULAR
86526815,RUFFLES REGULAR
133758488,RUFFLES REGULAR
118921291,RUFFLES REGULAR
122806871,RUFFLES REGULAR
99490858,RUFFLES REGULAR
132532199,RUFFLES REGULAR
108656209,RUFFLES REGULAR
125437950,RUFFLES CHEDDAR SOURCREAM
122435587,LAYS CHIPS WAVY LIGHTLY SALTED
130524760,LAYS CHIPS WAVY LIGHTLY SALTED
126465535,LAYS CHIPS WAVY LIGHTLY SALTED
88156360,LAYS CHIPS WAVY LIGHTLY SALTED
81311062,LAYS CHIPS BBQ
118869069,LAYS CHIPS BBQ
71017660,LAYS CHIPS BBQ
93429469,LAYS CHIPS BBQ
115315085,LAYS CHIPS BBQ
93814922,LAYS CHIPS BBQ
128393694,LAYS CHIPS BBQ
122435587,LAYS CHIPS BBQ
95437563,LAYS CHIPS CLASSIC
78781999,LAYS CHIPS CLASSIC
109897177,LAYS CHIPS CLASSIC
108400370,LAYS CHIPS CLASSIC
77807746,LAYS CHIPS CLASSIC
91000281,LAYS CHIPS CLASSIC
93183446,LAYS CHIPS CLASSIC
90809585,LAYS CHIPS CLASSIC
85147355,LAYS CHIPS CLASSIC
105283111,LAYS CHIPS CLASSIC
127191769,LAYS CHIPS CLASSIC
93814922,LAYS CHIPS CLASSIC
70630157,LAYS CHIPS CLASSIC
127352251,LAYS CHIPS CLASSIC
99743413,LAYS CHIPS CLASSIC
75435749,LAYS CHIPS CLASSIC
118869069,LAYS CHIPS CLASSIC
79150499,LAYS CHIPS CLASSIC
93177080,LAYS CHIPS SOURCREAM   ONION
87859764,LAYS CHIPS SOURCREAM   ONION
107319646,LAYS CHIPS SOURCREAM   ONION
88673904,LAYS CHIPS SOURCREAM   ONION
131924980,LAYS CHIPS SOURCREAM   ONION
117898968,LAYS CHIPS SOURCREAM   ONION
93429469,LAYS CHIPS SOURCREAM   ONION
115315085,LAYS CHIPS SOURCREAM   ONION
104892575,LAYS CHIPS SOURCREAM   ONION
111410719,LAYS CHIPS SOURCREAM   ONION
81311062,LAYS CHIPS SOURCREAM   ONION
127461093,LAYS CHIPS SOURCREAM   ONION
72167645,LAYS CHIPS SOURCREAM   ONION
111928910,LAYS CHIPS SOURCREAM   ONION
85147355,LAYS CHIPS SOURCREAM   ONION
77807746,LAYS CHIPS SOURCREAM   ONION
105283111,LAYS CHIPS SOURCREAM   ONION
120269922,LAYS CHIPS SOURCREAM   ONION
75689007,LAYS CHIPS SOURCREAM   ONION
124094409,LAYS CHIPS SOURCREAM   ONION
93814922,LAYS CHIPS SOURCREAM   ONION
128393694,LAYS CHIPS SOURCREAM   ONION
93579417,LAYS CHIPS SOURCREAM   ONION
107609768,LAYS CHIPS SOURCREAM   ONION
118842376,LAYS CHIPS SOURCREAM   ONION
125196839,LAYS CHIPS SOURCREAM   ONION
96802471,LAYS CHIPS SOURCREAM   ONION
124853534,LAYS CHIPS SOURCREAM   ONION
71017660,LAYS CHIPS SOURCREAM   ONION
70630157,LAYS CHIPS CHEDDAR SOURCREAM
104892575,LAYS CHIPS CHEDDAR SOURCREAM
107609768,LAYS CHIPS SALT N VINEGAR
127461093,LAYS CHIPS SALT N VINEGAR
79283503,LAYS CHIPS SALT N VINEGAR
86526815,LAYS CHIPS SALT N VINEGAR
111410719,LAYS CHIPS SALT N VINEGAR
114926815,LAYS CHIPS SALT N VINEGAR
82582187,LAYS CHIPS SALT N VINEGAR
70280113,LAYS CHIPS SALT N VINEGAR
118869069,LAYS CHIPS SALT N VINEGAR
80495079,LAYS CHIPS SALT N VINEGAR
88156360,LAYS CHIPS SALT N VINEGAR
117898968,LAYS CHIPS SALT N VINEGAR
105137630,LAYS CHIPS LIGHTLY SALTED
120480531,LAYS CHIPS LIGHTLY SALTED
121905384,LAYS CHIPS LIGHTLY SALTED
91223173,LAYS CHIPS LIGHTLY SALTED
116848835,LAYS CHIPS LIGHTLY SALTED
88745819,LAYS CHIPS LIGHTLY SALTED
121375179,LAYS CHIPS WAVY REGULAR
107319646,LAYS CHIPS WAVY REGULAR
72438343,LAYS CHIPS WAVY REGULAR
82356952,LAYS CHIPS WAVY REGULAR
72167645,LAYS CHIPS DILL PICKLE
125196839,LAYS CHIPS DILL PICKLE
88745819,LAYS CHIPS DILL PICKLE
120269922,LAYS CHIPS DILL PICKLE
86609171,LAYS CHIPS DILL PICKLE
100939823,LAYS CHIPS DILL PICKLE
118869069,LAYS CHIPS DILL PICKLE
114926815,LAYS CHIPS WAVY BBQ
90079475,LAYS CHIPS GARDEN TOMATO
75689007,LAYS CHIPS GARDEN TOMATO
124094409,LAYS CHIPS GARDEN TOMATO
102963670,CRACKER JACK BUTTER TOFFEE
110882718,FRITO PARTY SZ LAYS BBQ
84648094,FRITO PARTY SZ LAYS REGULAR
85381047,FRITO PARTY SZ LAYS REGULAR
101172355,FRITO PARTY SZ LAYS WAVY REGULAR
110882718,FRITO PARTY SZ LAYS SOURCREAM/ONION
104870139,CRACKER JACK ORIGINAL
106339547,GRANDMAS FRSTD RED VELVET 6CT
106339547,GRANDMAS FRSTD BLBRRY/CHOCO 6CT
71506175,FRITO BAKED LAYS REGULAR
132536688,FRITO BAKED LAYS BBQ
109864138,FRITO BAKED LAYS CR CRM N ONION
87902242,FRITO BAKED CHEETOS
71506175,FRITO BAKED RUFFLES REGULAR
73169896,CHESTERS HOT FRIES
123325835,MUNCHO POTATO CRSP
128673523,LAYS POPS SALT   VINEGAR
130527901,LAYS POPS SALT   VINEGAR
133666004,SUNCHIPS SWEET N SPICY BBQ
130351251,SUNCHIPS SWEET N SPICY BBQ
133872596,SUNCHIPS SWEET N SPICY BBQ
126669797,RUFFLES ULT BACON/CHED CHEESE
134189220,RUFFLES ULT BACON/CHED CHEESE
73410349,ROLD GOLD JALAPENO CHED TINY
91223173,TOSTITOS DIP QUESO BLANCO
111491781,TOSTITOS DIP QUESO BLANCO
130736014,TOSTITOS FAJITA SCOOPS
126669797,RUFFLES ULTIMATE HOT WINGS
106277758,FRITO BAKEN-ETS SLT/VIN PORK RINDS
109734973,FRITO BAKEN-ETS SLT/VIN PORK RINDS
108622711,FRITO BAKEN-ETS SLT/VIN PORK RINDS
107319646,SMARTFOOD DELIGHT WHITE CHEDDAR
118073008,SMARTFOOD DELIGHT WHITE CHEDDAR
116661788,SMARTFOOD DELIGHT WHITE CHEDDAR
131924980,SMARTFOOD DELIGHT WHITE CHEDDAR
99513973,SMARTFOOD DELIGHT WHITE CHEDDAR
119370431,ROLD GOLD THINS ORIGINAL
87902242,ROLD GOLD THINS ORIGINAL
117698177,ROLD GOLD THINS GARLIC PARMESAN
87902242,ROLD GOLD THINS GARLIC PARMESAN
91304713,ROLD GOLD THINS GARLIC PARMESAN
83414876,ROLD GOLD THINS GARLIC PARMESAN
75986513,ROLD GOLD THINS THREE CHEESE
86377570,CHEETOS CRUNCHY
87859764,CHEETOS CRUNCHY
116156462,CHEETOS CRUNCHY
129378315,CHEETOS CRUNCHY
133758488,CHEETOS CRUNCHY
128223777,CHEETOS CRUNCHY
122806871,CHEETOS PUFFS
122499010,CHEETOS PUFFS
119954736,FUNYUNS
123742923,FUNYUNS
121355894,FUNYUNS
115146080,FRITOS HONEY BBQ
96114895,FRITOS HONEY BBQ
104760954,FRITOS HONEY BBQ
99490858,FRITOS REGULAR
92291051,FRITOS REGULAR
133741481,FRITOS REGULAR
122435587,FRITOS REGULAR
100989672,FRITOS REGULAR
127106321,FRITOS REGULAR
115246225,FRITOS BBQ
104760954,FRITOS SCOOPS
110549216,LAYS CHIPS CAPPUCCINO
111725274,LAYS CHIPS WAVY MANGO SALSA
108418091,LAYS CHIPS WAVY MANGO SALSA
102409231,LL CHERRY PIE FILLING
132683199,LL CHERRY PIE FILLING
131038647,LL PREM R RASP PIE FIL
86371930,LL PREM R RASP PIE FIL
70858615,L LEAF PREM APPLE JCE
86897801,L LEAF PREM APPLE JCE
131961702,LL APPLE JUICE
119430574,LL APPLE JUICE
79992529,HAN THREE BEAN SALAD
71777361,HAN THREE BEAN SALAD
130670395,HAN CUT GREEN BEANS
126007499,HAN CUT GREEN BEANS
97385944,HAN CUT GREEN BEANS
96614161,HAN CUT GREEN BEANS
126007499,HAN CUT GRN BNS/POTAT
112663416,HAN CUT GRN BNS/POTAT
113130211,HANOVER HMSTY BK BEANS
131792031,HAN SHELLED EDAMAME
126508718,HANOVER KIDNEY BEANS
82128092,HANOVER KIDNEY BEANS
77787526,HANOVER KIDNEY BEANS
116540005,HANOVER KIDNEY BEANS
86297546,HANOVER KIDNEY BEANS
80419031,HANOVER KIDNEY BEANS
129792800,HANOVER KIDNEY BEANS
108793691,HANOVER KIDNEY BEANS
118213385,HANOVER KIDNEY BEANS
105187484,HANOVER KIDNEY BEANS
129792800,HANOVER DK KIDNEY BNS
124672337,HANOVER DK KIDNEY BNS
118213385,HANOVER DK KIDNEY BNS
124081389,HANOVER DK KIDNEY BNS
86297546,HANOVER DK KIDNEY BNS
125542551,HANOVER DK KIDNEY BNS
108793691,HANOVER DK KIDNEY BNS
109443407,HANOVER DK KIDNEY BNS
100386368,HANOVER DK KIDNEY BNS
116540005,HANOVER DK KIDNEY BNS
73591569,HANOVER DK KIDNEY BNS
89261077,HANOVER DRK KIDNEY BNS
122470891,HANOVER DRK KIDNEY BNS
127973600,HANOVER DRK KIDNEY BNS
111389864,HANOVER CANNELLI BEANS
80419031,HANOVER CANNELLI BEANS
87763035,HANOVER CHICK PEAS
120489719,HANOVER BLACK BEANS
71506175,HANOVER GR NORTH BEANS
82128092,HANOVER GRT NORTH BEAN
70895739,HANOVER GRT NORTH BEAN
91463743,HANOVER GRT NORTH BEAN
111191976,HANOVER GRT NORTH BEAN
97996859,HANOVER GRT NORTH BEAN
83379142,HANOVER GRT NORTH BEAN
74630783,HAN PETITE PEAS
130670395,HAN PETITE PEAS
80559019,HAN SWEET PEAS
121840682,HAN SWEET PEAS
76051834,HAN SWEET PEAS
133782907,HAN SWEET PEAS
68814145,HAN SWEET PEAS
72167645,HAN SWEET PEAS
97276063,HAN SWEET PEAS
80551318,HAN SWEET PEAS
90734100,HAN SWEET PEAS
84206043,HAN SWEET PEAS
75822235,HAN SWEET PEAS
75475885,HAN SWEET PEAS
70858615,HAN SWEET PEAS
93721887,HAN SWEET PEAS
113006803,HAN SWEET PEAS
83375482,HAN SWEET PEAS
130670395,HAN SQUASH/ZUCCHINI BLD
86579097,HAN WHL GREEN BEANS
125265917,HAN PETITE GREEN BEANS
85520975,HAN PETITE GREEN BEANS
97276063,HAN BL CUT GREEN BEANS
124513769,HAN BL CUT GREEN BEANS
124513769,HAN YELLOW SWEET CORN
80468357,HAN YELLOW SWEET CORN
73775790,HAN YELLOW SWEET CORN
75475885,HAN YELLOW SWEET CORN
130670395,HAN WHT SILVER SWT CRN
86579097,HAN WHT SILVER SWT CRN
130670395,HAN SUPER SWEET CORN
116725215,HAN CUT BROCCOLI
75034878,HAN ROTINI W/VEG
75034878,HAN WHT RICE   VEG
91463743,HAN BABY LIMA BEANS
122095025,HAN BABY LIMA BEANS
126992121,HAN BROC W/CHEESE SAUCE
86579097,HAN PEAS W/ BUTTER SC
130450584,HAN PEAS W/ BUTTER SC
124965285,HAN CORN W/ BUTTER SC
125265917,HAN CORN W/ BUTTER SC
89048233,HAN PETITE BRUS SPROUT
101597422,HAN PETITE BRUS SPROUT
130670395,HAN BROC FLORETS
124513769,HAN BROC FLORETS
80924534,HAN BROC FLORETS
133397488,HAN BROC FLORETS
121296356,HAN BROC FLORETS
92637437,HAN PETITE BROC FLORET
125370136,HAN PETITE BROC FLORET
89048233,HAN PETITE BROC FLORET
82042536,HAN PETITE BROC FLORET
71382575,HAN MIXED VEGETABLES
130670395,HAN GARDN MEDLEY
115249699,HAN SOUP VEGETABLES
74697013,HAN SOUP VEGETABLES
99391238,HAN ASPARAGUS SPEARS
75399739,HAN ASPARAGUS SPEARS
89048233,HAN ASPARAGUS SPEARS
110812269,HAN MD CRAB SOUP BASIC
97706990,HAN MD CRAB SOUP BASIC
79865240,HAN MD CRAB SOUP BASIC
92429917,NORPRO GRIP-EZ FOIL CUTTER
87095694,"NORPRO S/S 11"" BALLOON WHISK"
108292900,MSF PRIME GRILLER
90414890,MSF PRIME GRILLER
124488313,MSF SPICY BLK BN BURG
79992529,MSF SPICY BLK BN BURG
116800452,MSF SPICY BLK BN BURG
131050220,MSF SPICY BLK BN BURG
132193723,MSF MAPLE SAUS PATTIES
111491781,MSF MAPLE SAUS PATTIES
108355962,MSF GRILLERS CHIK'N
69594224,MSF H S SAUSAGE PATTY
86982074,MSF GRILLERS ORG VAL PK
86982074,MSF VEGGIE MEATBALLS
88732331,MSF VEGGIE MEATBALLS
84542131,MSF VEGGIE MEATBALLS
90414890,MSF VEGGIE MEATBALLS
78518598,MSF SPCY BLK BN BRGR VP
73861665,MSF SPCY BLK BN BRGR VP
101726440,MSF SPCY BLK BN BRGR VP
94277438,MSF SPCY BLK BN BRGR VP
115895274,MSF MEDTRN VEG BRGR
108418091,MSF MEDTRN VEG BRGR
85084079,MSF MEDTRN VEG BRGR
88408864,MSF BUFF CHKN PATTIES
127500730,MSF BUFF CHKN PATTIES
111491781,MSF BUFF CHKN PATTIES
105221804,MSF BUFF CHKN PATTIES
124488313,MSF BUFF CHKN PATTIES
94300316,MSF BUFF CHKN PATTIES
79373310,MSF BUFF CHKN PATTIES
108355962,MSF BUFF CHKN PATTIES
85084079,MSF SAUS PATTY
69594224,MSF SAUS PATTY
90414890,MSF GRILLERS
114386823,MSF GRILLERS
68841917,MSF CHICKEN PATTY
79992529,MSF CHICKEN PATTY
108292900,MSF CHICKEN PATTY
88408864,MSF CHICKEN NUGGT
104200466,MSF CHICKEN NUGGT
104192335,MSF CHICKEN NUGGT
104192335,MSF CHICKEN NUGGT
84686298,MSF CHICKEN NUGGT
130806818,MSF CHICKEN NUGGT
128429124,MSF CHICKEN NUGGT
71084709,MSF CHICKEN NUGGT
128429124,MSF CHICKEN NUGGT
130806818,MSF CHICKEN NUGGT
130879542,MSF CHICKEN NUGGT
128447763,MSF CHICKEN NUGGT
101726440,MSF MEATFREE BUF WING
84542131,MSF MEATFREE BUF WING
97429794,MSF GDN VEG PATY
105221804,MSF GRILLERS CRUMBLES
126669797,BLUE BONNET QTR
74188470,BLUE BONNET QTR
132061063,BLUE BONNET QTR
126611845,BLUE BONNET QTR
125173264,BLUE BONNET QTR
130632027,BLUE BONNET QTR
78583936,BLUE BONNET QTR
84206043,BLUE BONNET QTR
124450364,BLUE BONNET QTR
126007499,BLUE BONNET QTR
112430348,PLANTERS MIXED NUTS DELUX
70612288,PLANTERS MIXED NUTS DELUX
72475401,PLANTERS MIXED NUTS REGULAR
126995672,PLANTERS MIXED NUTS LT SALTD
82399447,PLANTERS PISTACHIO DRY ROAST
71124849,PLANTERS PISTACHIO DRY ROAST
74621542,PLANTERS PISTACHIO DRY ROAST
117480256,PLANTERS PISTACHIO SEA SALT/PEPR
120279969,PLANTERS PISTACHIO SEA SALT/PEPR
118096516,PLANTERS PNUT SALTD CARML
96213007,PLANTERS PNUT SALTD CARML
101712295,PLANTERS PNUT CLASS
118096516,PLANTERS PNUT COCOA
93959008,PLANTERS PNUT COCKTAIL
69594224,PLANTERS PNUT UNSALT DRY ROAST
115695816,PLANTERS PNUT DRY ROAST
114900726,PLANTERS PNUT L-SLTD DRY ROAST
87763035,PLANTERS PNUT L-SLTD DRY ROAST
116661788,PLANTERS PNUT L-SLTD DRY ROAST
75477365,PLANTERS PNUT L-SLTD DRY ROAST
118562969,PLANTERS PNUT L-SLTD DRY ROAST
71010637,PLANTERS PNUT L-SLTD DRY ROAST
103458739,PLANTERS PNUT L-SLTD DRY ROAST
78904505,PLANTERS PNUT L-SLTD DRY ROAST
91616331,PLANTERS PNUT L-SLTD DRY ROAST
85134423,PLANTERS PNUT L-SLTD DRY ROAST
100675934,PLANTERS PNUT L-SLTD DRY ROAST
83884337,PLANTERS PNUT L-SLTD DRY ROAST
100900561,PLANTERS PNUT L-SLTD DRY ROAST
92263725,PLANTERS PNUT L-SLTD DRY ROAST
72086253,PLANTERS PNUT L-SLTD DRY ROAST
116248346,PLANTERS PNUT L-SLTD DRY ROAST
111117425,PLANTERS PNUT L-SLTD DRY ROAST
69940552,PLANTERS PNUT L-SLTD DRY ROAST
107319646,PARKAY SQUEEZE
72167645,PARKAY SQUEEZE
119681899,PARKAY SQUEEZE
96795421,PARKAY SQUEEZE
119011016,PARKAY SQUEEZE
102789483,PARKAY SQUEEZE
91463743,PARKAY SQUEEZE
124965285,PARKAY SQUEEZE
80419031,PARKAY SQUEEZE
103930209,PARKAY SQUEEZE
78940620,PARKAY SQUEEZE
130464272,PARKAY SQUEEZE
75399739,PARKAY SQUEEZE
114360571,PARKAY SQUEEZE
105208605,PARKAY SQUEEZE
108636207,PARKAY SQUEEZE
85337053,PARKAY SQUEEZE
92937688,PARKAY SQUEEZE
128607655,DORVAL STICKS EXTRA DARK
131198130,DORVAL STICKS MILK CHOCOLATE
128607655,DORVAL STICKS MILK CHOCOLATE
128607748,DORVAL STICKS CARAMEL MILK CHOCOLATE
128607655,DORVAL STICKS CARAMEL MILK CHOCOLATE
131198130,DORVAL STICKS CARAMEL MILK CHOCOLATE
87777815,MUELLER SPAGHETTI
119403125,MUELLER PENNE RIGATE
82494315,WW PNT BTR BROWNIE BLISS
107760156,IDAHOAN MASHED POTATOE
72607855,IDAHN BTR HMSTYLE MPOT
71285280,IDAHN BTR HMSTYLE MPOT
90436128,IDAHN BTR HMSTYLE MPOT
99414373,IDAHN 4 CHS MASH POTATO
111258009,IDAHN 4 CHS MASH POTATO
98662292,IDAHN 4 CHS MASH POTATO
120106702,IDAHN BUTTR/HERB M POT
108635065,IDAHN BUTTR/HERB M POT
118706790,IDAHN BUTTR/HERB M POT
134109361,IDAHN BUTTR/HERB M POT
