"","HOUSEHOLD_ID","CHURN","RECENCY","VISIT_DEC","VISIT_SEP_OCT","VISIT_JAN_AUG","PUR_DEC","PUR_SEP_OCT","PUR_JAN_AUG"
"29687",400017725724,0,1,18,11.3333333333333,9.375,4445.62,279.626666666667,281.17375
"29689",400121453563,0,2,17,13.3333333333333,6.125,4560.91,519.556666666667,227.2975
"29690",400017709883,0,0,4,3.33333333333333,4.875,7225.94,426.263333333333,705.04375
"29697",400017734740,0,9,7,7.33333333333333,5,4496.47,253.5,340.3375
"29698",400017695255,0,46,NA,8,6,4788.9,374.053333333333,436.65625
"29700",400017732900,0,0,11,10.3333333333333,11.875,6707.32,365.666666666667,527.59125
"29701",400017733544,0,13,5,5.66666666666667,5.625,6155.26,324.83,523.40625
"29705",400017742192,0,0,8,7,4.875,4397.3,268.553333333333,332.6275
"29710",400017731152,0,5,7,5.33333333333333,7.625,10292.22,530.81,909.045
"29718",400017718364,0,7,8,12.3333333333333,10,6147.99,410.926666666667,463.3525
"29730",400017736396,0,1,5,2.33333333333333,3.875,4726.49,118.04,419.42375
"29732",400017714391,0,2,5,4.33333333333333,4.625,4837.22,212.746666666667,414.845
"29735",400121003472,0,1,6,3.33333333333333,6.625,5859.65,259.526666666667,570.375
"29759",400017708411,1,157,NA,NA,6.5,5004.89,NA,625.61125
"30058",400017736588,0,4,8,5,5.375,4317.64,228.216666666667,353.23875
"30061",400017712375,0,0,19,15.6666666666667,21.375,7198.62,375.886666666667,631.85875
"30062",400017721684,0,1,12,17.3333333333333,11.375,5850.91,469.926666666667,438.41375
"30063",400017727848,0,0,14,13.6666666666667,14.625,8872.83,627.31,686.28
"30064",400017718280,0,5,3,3,2.25,4229.21,390.333333333333,286.12625
"30065",400017731988,0,1,12,9,8.5,5019.97,290.74,404.845
"30067",400017737416,0,0,22,18.6666666666667,17.75,7217.6,488.613333333333,553.32125
"30069",400014834528,0,9,12,7,11.5,8401.26,316.203333333333,712.17125
"30074",400009432441,0,1,11,14,14.75,9938.07,944.436666666667,427.29125
"30076",400017729044,0,9,13,9.66666666666667,10.375,4645.98,198.776666666667,402.53125
"30081",400017719476,0,8,7,10,14.25,5955.85,201.806666666667,547.25
"30088",400017717360,0,1,17,17,16.125,7711.97,529.816666666667,553.705
"30090",400017719016,0,1,10,9,8.75,8963.7,506.096666666667,703.095
"30103",400017711639,0,0,7,5,6.25,8458.78,354.823333333333,770.61
"30111",400017744408,0,0,8,6.66666666666667,6.5,4107.76,196.676666666667,337.95875
"30118",400011748032,0,0,17,15,16.875,10298.57,522.913333333333,878.465
"30121",400121495983,0,0,15,10,8.75,4259.37,236.113333333333,358.7025
"30126",400017735944,0,0,15,9.66666666666667,9.5,5934.31,438.85,435.065
"30130",400017733368,0,0,6,3.66666666666667,4,5833.85,317.286666666667,481.88
"30132",400017730792,0,3,16,14.3333333333333,15.75,5198.22,185.146666666667,487.54375
"30140",400017706671,0,8,8,6.66666666666667,3.5,6115.97,512.653333333333,364.27125
"30148",400017731804,0,0,4,9,8.625,6087.86,374.806666666667,460.27375
"30152",400017714767,0,1,13,8.33333333333333,5.875,6761.88,220.986666666667,543.065
"30175",400121390902,0,7,3,1.66666666666667,2.125,4441.56,96.1066666666667,393.8525
"30484",400017736102,0,1,28,28,24.5,7101.94,407.91,594.04875
"30487",400017712717,0,7,6,7.66666666666667,4.125,4620.05,258.343333333333,316.74125
"30488",400017729938,0,0,12,13.3333333333333,15,7312.54,250.386666666667,689.76625
"30491",400121446737,0,0,20,19,16.75,11605.31,519.943333333333,1074.64375
"30492",400121513730,0,0,11,10.6666666666667,6.375,5238.24,462.23,315.68625
"30502",400017629532,0,0,9,13.3333333333333,14.75,27208.07,2107.7,2322.37375
"30503",400017709681,0,0,10,7.33333333333333,7.125,5397.47,313.446666666667,409.83375
"30505",400017715845,0,21,3,5,6,5515.13,341.826666666667,493.09625
"30506",400017725246,0,0,27,22.3333333333333,25,9311.88,508.35,747.10375
"30507",400017730858,0,3,14,14.3333333333333,12.25,5447.35,270.96,449.17125
"30509",400121509222,0,0,13,15,14.625,6885.9,250.75,567.43125
"30514",400017743830,0,0,6,10.6666666666667,4.125,4505.13,343.883333333333,240.79
"30518",400017730214,0,0,9,12,8.375,9370.47,618.483333333333,661.405
"30519",400016435158,0,4,8,9.66666666666667,6.125,8721.21,378.78,736.3375
"30521",400017741254,0,1,7,9,6.5,7622.08,592.426666666667,537.7775
"30522",400017704713,0,0,8,7.66666666666667,9.125,10553.09,540.683333333333,922.14875
"30523",400002968744,0,0,10,8.33333333333333,4.875,7374.34,311.01,499.0675
"30524",400017742358,0,0,69,67.6666666666667,66.375,7456.91,353.696666666667,563.33625
"30526",400017702321,0,5,9,12.6666666666667,10.25,4483.65,292.533333333333,386.60875
"30530",400017737850,0,1,5,19,13.25,7629.01,698.23,606.09125
"30537",400017726442,0,7,5,5,6.5,10869.84,491.996666666667,974.41125
"30540",400017716690,0,7,7,9.33333333333333,8.125,8356.42,485.846666666667,705.735
"30546",400017719542,0,2,12,9.33333333333333,6.5,5157.14,228.493333333333,404.90375
"30548",400014286029,0,0,5,9.66666666666667,5.125,4652.53,383.703333333333,332.13625
"30557",400121436157,0,4,10,6,8.875,5266.1,218.986666666667,416.76375
"30568",400002971320,0,2,9,8,6.75,7513.33,485.48,542.90875
"30574",400017728742,0,12,3,4.33333333333333,3.125,5547.51,243.933333333333,449.565
"30577",400017661289,0,1,4,5.33333333333333,2,4336.84,281.58,329.67625
"30583",400017717242,0,2,8,7.33333333333333,8,4113.92,196.616666666667,348.4375
"30617",400121414612,0,1,10,5.66666666666667,6.75,4639.56,252.473333333333,381.46875
"30933",400017723132,0,0,12,14.6666666666667,11.375,4306.33,291.76,313.78
"30934",400017735644,0,3,7,8.33333333333333,7.25,7313.93,444.33,623.685
"30936",400017724972,0,4,13,6.33333333333333,10,6096.64,291.5,534.8675
"30941",400017721384,0,5,22,22.3333333333333,18.875,19800.44,1093.9,1694.68
"30947",400017721108,0,0,11,12,10.25,5513.4,362.923333333333,426.2325
"30952",400017736564,0,2,6,7,9.875,5305.46,228.223333333333,492.32625
"30955",400017743188,0,2,10,11.3333333333333,11.5,10745.28,694,816.39875
"30956",400017741808,0,1,9,18.3333333333333,11.875,6114.44,430.003333333333,485.22625
"30958",400017730124,0,8,11,11,6.25,6174.38,500.546666666667,421.0625
"30961",400017742636,0,0,15,12.3333333333333,9.75,6594.43,405.146666666667,516.3475
"30973",400017721476,0,0,9,5.33333333333333,4.625,4910.72,200.266666666667,331.81875
"30975",400121446187,0,3,11,14.6666666666667,14.5,10690.37,438.376666666667,887.9425
"30976",400017731044,0,0,8,10.3333333333333,8.875,4409.18,313.863333333333,326.88375
"30978",400017732056,0,4,7,9.33333333333333,7.375,6569.91,418.113333333333,527.9975
"30980",400017726812,0,2,15,10.3333333333333,9.625,8442.43,470.316666666667,668.52375
"30985",400017729940,0,0,10,8,9.875,6456.65,272.236666666667,568.53625
"30988",400017732700,0,1,11,18,14,4504.86,255.473333333333,356.64
"30989",400017714743,0,0,14,7,5,11080.68,638.413333333333,786.63
"30997",400017713087,0,3,9,7.33333333333333,6.25,11610.6,507.366666666667,981.73875
"31001",400017714375,0,3,7,6.66666666666667,6.25,4261.85,308.25,304.49375
"31003",400017736380,0,2,10,7.66666666666667,8.5,4241.98,196.496666666667,349.83375
"31005",400017709775,0,0,10,12.6666666666667,12.5,19196.3,2475.24666666667,1337.38375
"31019",400017588870,0,1,11,18,8.75,4775.98,285.216666666667,391.8
"31040",400017741072,0,12,6,8,7.75,4771.65,272.226666666667,402.73
"31041",400017745396,0,2,10,9,5.75,9833.42,717.14,655.0875
"31042",400017729480,0,0,20,10,7.875,5736.05,321.286666666667,440.18125
"31068",400017737852,0,16,4,6,4.25,4505.04,280.446666666667,347.44125
"31376",400017723939,0,11,9,13,12.375,7881.28,419.136666666667,685.0775
"31379",400014636523,0,1,12,7.33333333333333,4.625,5886.13,391.19,430.705
"31381",400017736543,0,2,13,16.6666666666667,14.75,5301.06,348.69,414.72125
"31387",400017740591,0,3,9,9.33333333333333,10.875,4630.3,284.78,378.16
"31389",400017710306,0,43,NA,10.3333333333333,15.125,4907.99,255.82,505.44375
"31390",400017720075,0,1,8,3.33333333333333,4.625,5378.34,181.546666666667,411.42
"31391",400017736359,0,0,19,24,19.5,5730.73,361.606666666667,444.455
"31392",400121515919,0,16,6,10.6666666666667,17.625,4357.03,73.0266666666667,467.86625
"31393",400017739211,0,1,16,28.6666666666667,25.375,5207.29,349.506666666667,451.14125
"31394",400121446074,0,1,6,5,6.25,5816.35,260.963333333333,506.7625
"31398",400017709754,0,2,13,13.6666666666667,18,5317.83,283.586666666667,461.85375
"31404",400017724031,0,1,18,11.3333333333333,9.875,5132.32,259.976666666667,408.71625
"31408",400017710858,0,5,8,7,7.375,4606.23,356.743333333333,376.13875
"31410",400017716671,0,0,21,20,15.5,8850.35,557.076666666667,689.31
"31411",400002125985,0,0,14,9.66666666666667,8.25,6021.03,357.363333333333,489.09625
"31425",400017739947,0,0,15,17.6666666666667,14.25,5360.17,316.27,433.735
"31431",400017718603,0,7,7,11,12.25,6545.38,407.95,600.14125
"31433",400017715366,0,0,12,7.33333333333333,11.5,5566.22,219.276666666667,502.3575
"31438",400017744823,0,81,NA,5,10.375,4653.48,160.203333333333,521.60875
"31439",400017740683,0,0,12,10,7,8294.78,564.596666666667,608.18875
"31441",400017733231,0,2,11,16,13,7153.5,453.373333333333,571.6075
"31445",400017721731,0,10,11,6.66666666666667,4.875,5679.74,449.873333333333,446.67375
"31454",400017714538,0,0,15,17,15.375,9784.05,586.98,777.39375
"31464",400017718051,0,3,4,3.33333333333333,4.25,6142.99,278.356666666667,502.45625
"31465",400121529719,0,0,16,9.33333333333333,10.25,12095.72,1001.62333333333,819.86
"31480",400017713710,0,0,7,7.66666666666667,6,4131.6,330.27,302.4225
"31502",400017700922,0,8,5,3,3.25,5631.75,215.066666666667,524.78375
"31520",400017731851,0,4,6,4.66666666666667,3.125,4888.04,314.523333333333,330.03875
"31815",400017745389,0,0,37,34.6666666666667,26.125,8783.06,547.956666666667,688.69875
"31816",400017736097,0,0,8,6.66666666666667,6,4435.58,181.3,375.72
"31828",400017741985,0,0,20,20.6666666666667,21.625,11465.07,681.353333333333,877.34125
"31829",400017704892,0,2,18,15,12.125,9788.42,707.383333333333,700.21875
"31834",400017737201,0,0,3,2.66666666666667,4.125,4308.56,110.796666666667,439.05625
"31839",400001125595,0,2,7,6.66666666666667,7.375,4127,193.023333333333,352.105
"31843",400017744745,0,4,12,16,13.25,7111.02,432.166666666667,565.275
"31849",400017746125,0,11,17,22.3333333333333,28.125,7231.91,460.603333333333,591.555
"31851",400017651808,0,16,1,7.33333333333333,9.25,16006.82,745.213333333333,1692.08625
"31860",400017694404,0,0,1,3.66666666666667,5.875,4373.71,159.063333333333,445.35875
"31863",400017734993,0,2,17,14.3333333333333,9.375,4851.3,440.423333333333,255.90125
"31873",400121480956,0,8,4,8.66666666666667,9.25,4459.1,335.21,339.6525
"31876",400017707192,0,1,4,5,3.75,4298.76,267.323333333333,337.7375
"31880",400017732601,0,4,10,11.3333333333333,8.625,4367.94,219.44,358.97375
"31881",400017739501,0,1,8,8,6.75,8866.07,534.583333333333,675.07125
"31883",400017712436,0,0,10,14,12.75,6932.2,431.826666666667,527.67125
"31886",400017738029,0,0,9,8.33333333333333,9.125,5007.02,271.75,441.93625
"31889",400017742353,0,2,13,10.6666666666667,8.25,5654.57,297.6,463.6725
"31909",400017692012,0,4,8,5.33333333333333,8.125,6746.45,332.5,610.6175
"31913",400017747413,0,0,12,8.33333333333333,8.25,7191.4,429.61,570.80125
"31922",400017745573,0,5,8,6.66666666666667,6,8236.68,533.82,612.5425
"31926",400017704708,0,8,4,3,3.5,5773.96,498.103333333333,345.6775
"31963",400017691184,0,20,1,3.66666666666667,2.125,4079.36,375.533333333333,315.8075
"32272",400017704389,0,0,5,8.66666666666667,7.875,8115.91,526.31,648.68375
"32273",400121454601,0,3,7,6,6.875,5240.3,166.58,469.58875
"32276",400017712945,0,0,31,18,20.75,9851.18,564.206666666667,754.21375
"32281",400017735410,0,2,24,12,9.75,8304.19,440.18,626.3875
"32282",400017720138,0,19,4,11,8.125,4026.15,215.276666666667,367.3325
"32294",400017714601,0,0,28,28.3333333333333,30.625,15015.7,871.593333333333,1172.455
"32299",400017728510,0,0,10,14,11.5,4985.38,236.51,426.585
"32300",400017734030,0,8,11,9,7,4433.65,311.12,359.87375
"32303",400017716826,1,112,NA,0.666666666666667,4.75,4330.09,105.273333333333,501.78375
"32307",400017740194,0,0,13,15.3333333333333,12.75,9188.29,616.646666666667,718.37125
"32315",400017710369,0,0,10,14,12.5,5646.98,279.96,475.06375
"32317",400017744058,0,12,2,7.33333333333333,5.875,5060.9,337.303333333333,400.5525
"32321",400017732006,0,1,14,12.6666666666667,16.25,5967.16,282.82,522.53625
"32324",400017727682,0,2,12,7,6.5,4997.44,282.58,417.77875
"32326",400017718390,0,1,6,11.6666666666667,9.5,5720.47,476.36,445.64375
"32328",400017746818,0,0,11,12.3333333333333,12,5262.51,271.206666666667,429.705
"32332",400017725566,0,0,23,22.3333333333333,9,4508.74,307.453333333333,261.80875
"32334",400017708713,0,0,4,7,4.75,6027.12,363.21,452.1025
"32335",400017718298,0,0,11,14,7.75,6610.6,399.596666666667,508.6475
"32336",400017746174,0,1,15,12.6666666666667,10.125,11003.44,707.43,797.48875
"32339",400017740838,0,14,9,8.66666666666667,14.125,4116.94,161.466666666667,413.9875
"32345",400121506598,0,0,19,18.3333333333333,14.125,8435.32,523.66,664.65125
"32348",400017737802,0,2,8,6.33333333333333,9.25,5407.22,271.286666666667,480.965
"32350",400017732466,0,47,NA,9.33333333333333,12,4031.95,251.13,401.9425
"32358",400121515062,0,0,5,7.66666666666667,5.625,6123.4,408.736666666667,481.1925
"32361",400121518006,0,1,19,7.33333333333333,11.75,9767.81,490.873333333333,759.01625
"32369",400003160843,0,8,5,7.66666666666667,6.25,10740.65,973.74,704.58875
"32424",400017725474,0,4,6,6.66666666666667,3.75,5712.8,464.27,389.67875
"32730",400017719868,0,8,7,5.66666666666667,7.125,7381.64,435.96,591.7975
"32733",400017709363,0,0,23,21.6666666666667,19.125,5639.43,320.07,405.74875
"32737",400121521048,0,0,8,9.66666666666667,7.125,4623.55,249.96,362.23625
"32739",400017737808,0,0,24,24.6666666666667,20.375,9099.63,488.836666666667,695.24625
"32741",400017710007,0,0,5,12.6666666666667,11,8263.08,512.016666666667,747.27
"32742",400121458195,0,0,30,26,17.75,6199.1,354.636666666667,468.21875
"32746",400017713135,0,5,12,15,16.875,7550.32,368.91,521.21375
"32749",400121514884,0,5,11,10.6666666666667,10,7633.65,309.146666666667,594.6375
"32750",400008449006,0,3,7,8.66666666666667,7.75,6331.08,391.923333333333,493.73875
"32752",400017744616,0,4,7,7,7,4983.6,320.976666666667,398.20375
"32753",400017711663,0,1,10,10.6666666666667,13.125,12891.77,461.85,1202.66125
"32754",400014750982,0,0,7,6.33333333333333,11.75,4630.86,129.696666666667,451.5475
"32761",400017735784,0,0,11,13.3333333333333,11.125,6337.08,397.893333333333,483.06375
"32762",400017715895,0,7,4,11.6666666666667,12.25,7181.69,355.06,635.465
"32764",400017704579,0,1,17,19.3333333333333,15.75,5603.02,306.68,448.28125
"32777",400017730356,0,0,4,3.33333333333333,5.25,6209.65,264.55,495.86
"32782",400121437587,0,8,6,8.66666666666667,7,4693.6,314.11,405.695
"32783",400017742868,0,7,12,8.66666666666667,5.875,7577.92,469.403333333333,586.1875
"32791",400017723088,0,0,10,10.3333333333333,10.25,5350.85,220.896666666667,452.73
"32792",400017718580,0,0,7,7.33333333333333,9.125,8354.31,464.693333333333,690.89125
"32797",400017731276,0,0,21,17.6666666666667,10,5230.63,357.973333333333,356.4775
"32798",400017707799,0,2,8,8.66666666666667,8.625,5113.82,325.34,405.48375
"32801",400002948738,0,30,1,2.66666666666667,8.875,5834.56,148.533333333333,661.9675
"32805",400121450375,0,2,7,4.66666666666667,3.375,11802.11,733.45,811.71125
"32832",400017721064,0,5,5,8,17.25,4272.52,15.25,523.65
"32850",400017737716,0,4,5,4.33333333333333,3.75,4446.49,373.003333333333,312.11125
"33157",400000688027,0,3,14,8.33333333333333,10.5,9016.06,518.926666666667,749.35625
"33161",400017740415,0,3,5,5.66666666666667,9.375,6167.6,223.183333333333,576.19
"33163",400017714270,0,0,23,19.6666666666667,19.375,15492.87,773.046666666667,1310.785
"33165",400017712706,0,7,6,13.3333333333333,14,4036.11,275.493333333333,343.5875
"33166",400121478650,0,7,5,6.66666666666667,8.25,7287.9,452.36,579.21625
"33168",400017742255,0,2,11,13.6666666666667,14.875,8050.3,491.383333333333,660.9925
"33171",400121514363,0,67,NA,9,23.75,10173.45,782.3,978.31875
"33177",400017746579,0,0,14,17.6666666666667,12.125,8165.44,694.276666666667,552.2625
"33178",400121507647,0,1,13,18.6666666666667,11.75,5344.92,484.38,363.2525
"33181",400121438630,0,3,6,5,10,5746.3,193.923333333333,551.70875
"33182",400000474059,0,1,8,13,7.875,9814.91,711.533333333333,770.73125
"33185",400017722291,0,1,6,7.33333333333333,9.375,4012.96,248.126666666667,349.48625
"33190",400017715282,0,0,7,12,6.25,5140.58,267.93,420.82125
"33194",400017716863,0,1,12,6.33333333333333,6.5,4875.82,221.736666666667,400.865
"33196",400017741887,0,0,13,12,11,8622.3,505.596666666667,694.62125
"33199",400017746947,0,0,11,12,8.375,4423.34,289.206666666667,341
"33202",400017709118,0,1,17,18.3333333333333,18.25,6486.27,336.09,559.07
"33204",400017725879,0,2,13,14,12.5,6112.56,374.423333333333,497.9875
"33206",400017747499,0,1,5,5.66666666666667,4.375,4919.06,426.063333333333,386.4125
"33209",400016789892,0,8,7,8,5.125,5492.61,293.506666666667,452.44625
"33215",400017712982,0,0,12,11.3333333333333,11.5,6696.94,338.66,553.28125
"33219",400017719347,0,3,5,4.66666666666667,5.25,6758.63,390.126666666667,576.89625
"33220",400121511511,0,0,11,8.33333333333333,5.625,4479.96,283.87,337.13875
"33232",400121482790,0,2,2,20.3333333333333,19.125,4419.46,263.833333333333,399.905
"33239",400017704058,0,1,7,5,9.125,4926.22,183.596666666667,442.10375
"33253",400017687958,0,7,4,4.66666666666667,3,4461.87,359.393333333333,282.35875
"33604",400017734869,0,3,12,15,13.375,5168.16,223.116666666667,474.0525
"33605",400017714428,0,1,10,4.33333333333333,3.625,4746.66,172.863333333333,397.89375
"33606",400017745633,0,0,6,10,6.625,13091.3,843.666666666667,945.12875
"33607",400017730361,0,9,3,6,8.75,4731.39,441.273333333333,394.19625
"33611",400017703940,0,0,10,14,10.25,4632.93,282.063333333333,367.68625
"33613",400014810528,0,0,25,14.3333333333333,22.875,4902.11,233.953333333333,461.67125
"33618",400121517005,0,0,20,19.6666666666667,16.875,11379.14,751.946666666667,890.41
"33619",400121529885,0,11,4,3.33333333333333,3.375,4925.95,282.78,411.4475
"33620",400017732845,0,1,14,10.6666666666667,10,8600.26,481.923333333333,671.51375
"33621",400017710104,0,12,7,5.66666666666667,11.875,4594.13,189.09,455.38125
"33624",400121503205,0,1,9,7.33333333333333,7,4751.42,277.553333333333,387.05125
"33627",400017700812,0,0,13,13.6666666666667,14.375,7681.98,417.943333333333,664.47125
"33633",400017713324,0,2,15,9.33333333333333,9.5,5198.85,328.61,414.49125
"33636",400001118295,0,0,28,25.3333333333333,28.125,14953.79,758.883333333333,1239.965
"33637",400013366858,1,113,NA,2,18,4338.93,49.1633333333333,523.93
"33642",400017717205,0,1,5,8.66666666666667,9,5574.23,295.713333333333,490.99875
"33644",400017720149,0,2,13,13.6666666666667,15.125,4781.13,273.416666666667,391.75875
"33647",400121458016,0,0,14,10.6666666666667,11,4698.88,223.31,382.92625
"33651",400121406387,1,148,NA,NA,4.5,4614.63,NA,576.82875
"33653",400017742137,0,11,4,6,6.375,4221.55,211.063333333333,384.805
"33681",400121515073,0,1,16,11.3333333333333,10.125,6245.02,360.66,456.9775
"33692",400017702008,0,45,NA,9.66666666666667,14.375,5899.66,199.923333333333,568.505
"33693",400017702928,0,0,15,5,4.625,6335.07,414.376666666667,413.45875
"33706",400009188694,0,1,11,6.66666666666667,7.75,6258.55,313.743333333333,461.6325
"33718",400017446272,0,0,5,4.33333333333333,4,4546.54,280.006666666667,348.1375
"33727",400121486996,0,9,3,4.66666666666667,5,4401.6,249.076666666667,370.585
"34033",400017746113,0,13,3,4.66666666666667,2.625,4505.81,331.766666666667,285.605
"34035",400017711596,0,4,9,10,10.125,4669.21,332.943333333333,327.9175
"34039",400121500172,0,3,6,27,38.875,7061.72,447.383333333333,663.13625
"34040",400121519417,0,4,12,17,13.25,11373.94,781.816666666667,890.78
"34041",400017733509,0,0,16,13,30.125,4639.04,191.406666666667,451.05125
"34045",400002446399,0,1,8,4,6.5,6009.84,100.266666666667,550.12875
"34050",400017740317,0,4,24,18,18.25,10900.58,649.81,834.42
"34055",400017717961,0,0,18,21,13.375,6135.14,346.083333333333,425.345
"34057",400121521533,0,42,NA,17,14.875,5658.41,322.833333333333,549.4725
"34058",400010775311,0,8,7,11,6.375,4447.87,530.176666666667,300.90625
"34063",400017730289,0,0,11,10.6666666666667,11.75,6304.69,319.75,567.4225
"34065",400017719617,0,1,6,8.33333333333333,6.875,4763.9,286.756666666667,417.4175
"34067",400017740409,0,4,8,7.66666666666667,6.625,4768.65,260.443333333333,402.6725
"34073",400017730381,0,3,13,13.6666666666667,9.875,9063.47,566.716666666667,670.23625
"34074",400017701476,0,1,7,4.66666666666667,5.375,5213.17,341.84,414.00875
"34077",400017745929,0,0,12,10.3333333333333,8.5,5016.89,300.16,381.5225
"34080",400017737833,0,0,5,8.66666666666667,6,4127.61,220.606666666667,343.23
"34081",400017703316,0,9,2,7.33333333333333,6.375,4811.1,330.743333333333,434.95625
"34087",400017728725,0,0,9,7,6.5,4801.7,314.47,355.35125
"34097",400017712700,0,0,8,12.3333333333333,8.125,4993.52,361.146666666667,378.66125
"34102",400017712240,0,3,8,6,8,4549.06,208.426666666667,396.395
"34105",400121500080,0,11,5,5.33333333333333,4.75,5370.87,369.853333333333,417.13875
"34111",400017711688,0,0,11,9,13.5,5778.54,310.03,514.42875
"34112",400017726517,0,0,47,40,24.5,6209.45,427.473333333333,502.08
"34118",400017690436,0,0,5,5.66666666666667,4,5189.36,401.166666666667,399.5925
"34120",400121414595,0,10,5,3.33333333333333,4.875,5923.06,250.836666666667,544.265
"34127",400017701200,0,1,7,9.66666666666667,7,5459.09,424.476666666667,401.65875
"34131",400121443040,0,0,9,4.66666666666667,7.5,9961.43,486.646666666667,832.78
"34132",400008466051,0,45,NA,3.66666666666667,3.5,5473,378.053333333333,468.16375
"34467",400121411062,0,2,14,10.3333333333333,12.375,9351.33,413.816666666667,793.08125
"34469",400017711007,0,1,14,13.6666666666667,11.25,4732.62,277.626666666667,378.435
"34470",400017746904,0,0,16,17,16.125,4971.68,298.4,381.19
"34474",400017733288,0,2,6,11,10,7423.64,521.02,623.52625
"34475",400017731540,0,1,24,17.3333333333333,12.125,6802.51,442.336666666667,507.94875
"34476",400017728688,0,7,11,9.33333333333333,14.125,5607.2,165.81,433.27625
"34481",400017737796,0,0,13,13.3333333333333,14,10735.32,550.03,914.1275
"34484",400017708523,0,3,13,13.6666666666667,9.375,4596.22,251.18,353.93125
"34489",400017743868,0,1,10,9,10.5,4706.81,246.596666666667,405.96625
"34495",400121443003,0,0,8,6.33333333333333,7.5,6876.75,364.873333333333,575.45875
"34496",400017695367,0,11,6,3.33333333333333,5.5,7191.08,182.28,689.805
"34500",400017739452,0,0,15,8.66666666666667,8.5,8290.38,434.68,620.97125
"34503",400017733472,0,1,6,7,6.5,5416.91,317.873333333333,428.03625
"34507",400017715423,0,0,15,19.3333333333333,17.125,5643.43,353.06,461.4425
"34510",400017687639,0,13,4,5.66666666666667,5.25,4420.42,360.8,293.8325
"34518",400017746628,0,0,6,6.66666666666667,6.25,4172.65,272.753333333333,308.75875
"34519",400017738072,0,0,18,19,17.125,5383.42,283.493333333333,426.565
"34523",400121428450,0,1,19,13,14.875,6655.98,297.6,614.76375
"34524",400017727952,0,0,27,20.6666666666667,17.875,14838.57,663.77,971.61875
"34526",400017718108,0,0,13,18.3333333333333,15.875,14624.47,900.363333333333,1256.285
"34537",400017712663,0,1,8,5.33333333333333,7.375,5394.28,299.87,438.9725
"34544",400017708615,0,0,14,9.66666666666667,9.25,9870.18,1394.65,475.8725
"34549",400017733012,0,0,14,7,19.625,5413.9,58.5133333333333,482.94125
"34550",400121504844,0,0,7,5.33333333333333,4.625,4193.46,211.763333333333,343.1575
"34551",400017711651,0,1,9,8.66666666666667,9.125,7571.67,381.24,651.79375
"34554",400121460115,0,2,8,15,9.5,6454.88,424.946666666667,515.03125
"34563",400000754241,0,3,9,12,8.25,5583.39,308.406666666667,450.51625
"34567",400017722248,0,1,8,5.33333333333333,6.25,4528.12,179.773333333333,354.8475
"34568",400017707695,0,1,3,1.66666666666667,4.125,4831.22,145.516666666667,516.9075
"34879",400017725875,0,1,10,17,10.625,6218.99,417.206666666667,447.35
"34880",400121424073,0,0,31,32.3333333333333,23.25,4623.73,286.456666666667,358.7525
"34881",400017721551,0,0,26,26,19.375,8475.74,702.066666666667,615.24625
"34884",400017737375,0,2,6,7.33333333333333,5.875,4889.28,281.746666666667,390.23375
"34885",400017731395,0,1,22,20.3333333333333,16,15708.52,1359.10666666667,1018.39625
"34888",400017744643,0,0,8,10.3333333333333,7.5,9351.33,728.21,691.875
"34891",400017746851,0,7,14,12.6666666666667,13.125,4809.27,205.67,449.025
"34892",400017685194,0,1,8,6.66666666666667,8.625,5009.58,248.223333333333,438.77125
"34893",400017711690,0,2,7,5,8,7337.56,269.14,661.3125
"34895",400017745563,0,0,38,30.3333333333333,35,14005.46,1061.70666666667,922.025
"34909",400017715370,0,0,5,4.66666666666667,2.375,5754.55,374.96,380.09125
"34911",400017721183,0,0,9,13,8.625,4109.94,260.42,310.2125
"34913",400121507183,0,8,3,14,8.875,7088.16,494.753333333333,636.92125
"34914",400017723851,0,4,5,8,7.5,5971.95,376.756666666667,492.3125
"34917",400121517579,0,0,11,9,7.625,6445.31,460.323333333333,470.75
"34918",400017714174,0,1,12,11,19.25,7443.97,189.476666666667,730.49375
"34931",400014393504,0,1,8,11.6666666666667,8.5,8955.68,643.126666666667,674.96875
"34942",400017722931,0,7,11,13.6666666666667,13.125,8776.99,448.686666666667,793.6575
"34945",400017719619,0,0,16,15.6666666666667,14.375,5789.74,333.883333333333,464.82875
"34946",400017729095,0,3,4,8,5.25,4200.67,342.803333333333,316.485
"34947",400017710034,0,1,18,13.3333333333333,12.75,14305.45,855.033333333333,1201.98
"34958",400121428581,0,0,5,3.66666666666667,3.375,8154.51,491.89,617.4275
"34959",400017740043,0,0,14,13.6666666666667,12.125,9683.56,559.423333333333,758.17875
"34971",400017712242,0,0,7,5.33333333333333,6.5,4696.44,183.233333333333,447.97375
"34988",400121444330,0,4,7,8,7.125,6751.39,317.506666666667,554.71
"34993",400017748415,0,2,4,4,3.875,4630.27,332.243333333333,384.33
"35290",400121369753,0,22,1,3.33333333333333,3,4301.87,221.623333333333,376.77
"35291",400017715163,0,0,21,15,14.375,15998.56,765.013333333333,1373.41125
"35296",400017738364,0,0,21,15.6666666666667,17.875,12096.67,582.083333333333,1073.76875
"35303",400017737720,0,0,28,20,19,7497.07,376.613333333333,617.175
"35305",400017719412,0,2,11,13.6666666666667,13.25,4871.63,256.463333333333,390.6075
"35306",400017744160,0,1,20,35.6666666666667,25.875,5031.87,429.906666666667,360.19125
"35308",400017701363,0,1,8,9.66666666666667,16.125,5082.86,241.193333333333,473.81875
